Order_ID,Order_Date,Shipment_ID,Shipment_Date,Tax_Calculated_Date (UTC),Posted_Date,Marketplace,Merchant_ID,Fulfillment,ASIN,TS01,Transaction_Type,Tax_Collection_Model,Tax_Collection_Responsible_Party,Product_Tax_Code,Quantity,Currency,Buyer_Exemption_Code,Buyer_Exemption_Domain,Buyer_Exemption_Certificate_Id,Display_Price,Display_Price_Tax_Inclusive,TaxExclusive_Selling_Price,Total_Tax,Total_Tax_Collected_By_Amazon,Financial_Component,Ship_From_City,Ship_From_State,Ship_From_Country,Ship_From_Postal_Code,Ship_From_Tax_Location_Code,Ship_To_City,Ship_To_State,Ship_To_Country,Ship_To_Postal_Code,Ship_To_Location_Code,Taxed_Location_Code,Tax_Address_Role,Jurisdiction_Level,Jurisdiction_Name,Display_Promo_Amount,Display_Promo_Tax_Inclusive,isPromoApplied,postPromoTaxableBasis,prePromoTaxableBasis,Promo_Amount_Basis,Promo_ID_Domain,promoAmountTax,Promotion_Identifier,Promo_Rule_Reason_Code,Promo_Tax_Price_Type,Tax_Amount,Tax_Amount_Collected_By_Amazon,Taxed_Jurisdiction_Tax_Rate,Tax_Category,Tax_Type,Tax_Calculation_Reason_Code,NonTaxable_Amount,Taxable_Amount
,,,,2024-05-31+15:31:52,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,NC,,,341830000,CHARLOTTE,NC,US,,341190170,341190170,ShipTo,County,MECKLENBURG,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0.24,0.02,Tax,Local Sales and Use Tax,Taxable,0,12.08
,,,,2024-05-31+15:31:52,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,NC,,,341830000,CHARLOTTE,NC,US,,341190170,341190170,ShipTo,District,PUBLIC TRANSPORTATION AUTHORITY,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0.06,0.005,Tax,Local Sales and Use Tax,Taxable,0,12.08
,,,,2024-05-31+20:25:32,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.21,,,WA,,,480330320,INDIANAPOLIS,IN,US,,150970670,150970670,ShipTo,State,IN,,,,,,,,,,,,,1.21,0.07,Tax,Gross Retail and Use Tax,Taxable,0,17.29
,,,,2024-05-31+20:25:32,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,INDIANAPOLIS,IN,US,,150970670,150970670,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-05-31+20:25:32,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,INDIANAPOLIS,IN,US,,150970670,150970670,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-05-31+20:25:32,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,INDIANAPOLIS,IN,US,,150970670,150970670,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-05-31+20:33:42,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,0.77,,,TX,,,444535425,STRATFORD,CT,US,,070010000,070010000,ShipTo,State,CT,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0.77,0.0635,Tax,Sales and Use Tax,Taxable,0,12.08
,,,,2024-05-31+20:33:42,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,STRATFORD,CT,US,,070010000,070010000,ShipTo,City,NOT APPLICABLE,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,ZeroRated,12.08,0
,,,,2024-05-31+20:33:42,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,STRATFORD,CT,US,,070010000,070010000,ShipTo,County,NOT APPLICABLE,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,ZeroRated,12.08,0
,,,,2024-05-31+20:33:42,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,STRATFORD,CT,US,,070010000,070010000,ShipTo,District,NOT APPLICABLE,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,ZeroRated,12.08,0
,,,,2024-06-01+04:05:25,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.69,,,WA,,,480330320,MEMPHIS,TN,US,,431570560,431570560,ShipTo,State,TN,,,,,,,,,,,,,1.21,0.07,Tax,Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-01+04:05:25,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,MEMPHIS,TN,US,,431570560,431570560,ShipTo,State,TN,,,,,,,,,,,,,0,0,Tax,State Single Article Tax,NonTaxable,17.29,0
,,,,2024-06-01+04:05:25,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,MEMPHIS,TN,US,,431570560,431570560,ShipTo,City,MEMPHIS,,,,,,,,,,,,,0.09,0.005,Tax,Local Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-01+04:05:25,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,MEMPHIS,TN,US,,431570560,431570560,ShipTo,County,SHELBY,,,,,,,,,,,,,0.39,0.0225,Tax,Local Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-01+04:05:25,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,MEMPHIS,TN,US,,431570560,431570560,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-05-31+21:13:42,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,0.8,,,NY,,,330550000,SOMERSET,NJ,US,,310356619,310356619,ShipTo,State,NJ,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0.8,0.06625,Tax,Sales and Use Tax,Taxable,0,12.08
,,,,2024-05-31+21:13:42,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,NY,,,330550000,SOMERSET,NJ,US,,310356619,310356619,ShipTo,City,NOT APPLICABLE,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,ZeroRated,12.08,0
,,,,2024-05-31+21:13:42,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,NY,,,330550000,SOMERSET,NJ,US,,310356619,310356619,ShipTo,County,NOT APPLICABLE,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,ZeroRated,12.08,0
,,,,2024-05-31+21:13:42,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,NY,,,330550000,SOMERSET,NJ,US,,310356619,310356619,ShipTo,District,NOT APPLICABLE,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,ZeroRated,12.08,0
,,,,2024-06-01+01:52:03,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.21,,,NC,,,341830000,CLEARWATER,FL,US,,101030780,101030780,ShipTo,State,FL,,,,,,,,,,,,,1.04,0.06,Tax,Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-01+01:52:03,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,NC,,,341830000,CLEARWATER,FL,US,,101030780,101030780,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-01+01:52:03,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,NC,,,341830000,CLEARWATER,FL,US,,101030780,101030780,ShipTo,County,PINELLAS,,,,,,,,,,,,,0.17,0.01,Tax,Local Sales and Use Tax (Discretionary Sales Surtax),Taxable,0,17.29
,,,,2024-06-01+01:52:03,2024-06-01+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,NC,,,341830000,CLEARWATER,FL,US,,101030780,101030780,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-02+01:27:34,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,0.91,,,TX,,,441130000,LUTZ,FL,US,,100570000,100570000,ShipTo,State,FL,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0.73,0.06,Tax,Sales and Use Tax,Taxable,0,12.08
,,,,2024-06-02+01:27:34,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,441130000,LUTZ,FL,US,,100570000,100570000,ShipTo,City,NOT APPLICABLE,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,ZeroRated,12.08,0
,,,,2024-06-02+01:27:34,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,441130000,LUTZ,FL,US,,100570000,100570000,ShipTo,County,HILLSBOROUGH,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0.18,0.015,Tax,Local Sales and Use Tax (Discretionary Sales Surtax),Taxable,0,12.08
,,,,2024-06-02+01:27:34,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,441130000,LUTZ,FL,US,,100570000,100570000,ShipTo,District,NOT APPLICABLE,,,Y,0,0,-5.21,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,ZeroRated,12.08,0
,,,,2024-06-02+00:41:08,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.21,,,TX,,,444535425,DAVIE,FL,US,,100112300,100112300,ShipTo,State,FL,,,,,,,,,,,,,1.04,0.06,Tax,Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-02+00:41:08,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,DAVIE,FL,US,,100112300,100112300,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-02+00:41:08,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,DAVIE,FL,US,,100112300,100112300,ShipTo,County,BROWARD,,,,,,,,,,,,,0.17,0.01,Tax,Local Sales and Use Tax (Discretionary Sales Surtax),Taxable,0,17.29
,,,,2024-06-02+00:41:08,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,DAVIE,FL,US,,100112300,100112300,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-05-31+02:45:26,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,2.17,FALSE,2.17,0,0,,,WA,,,480330320,CALDWELL,ID,US,,130270060,130270060,ShipTo,State,ID,,,Y,0,0,-2.17,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,Sales and Use Tax,NonTaxable,0,0
,,,,2024-05-31+02:45:26,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,2.17,FALSE,2.17,,,,,WA,,,480330320,CALDWELL,ID,US,,130270060,130270060,ShipTo,City,NOT APPLICABLE,,,Y,0,0,-2.17,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,NonTaxable,0,0
,,,,2024-05-31+02:45:26,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,2.17,FALSE,2.17,,,,,WA,,,480330320,CALDWELL,ID,US,,130270060,130270060,ShipTo,County,NOT APPLICABLE,,,Y,0,0,-2.17,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,NonTaxable,0,0
,,,,2024-05-31+02:45:26,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,2.17,FALSE,2.17,,,,,WA,,,480330320,CALDWELL,ID,US,,130270060,130270060,ShipTo,District,NOT APPLICABLE,,,Y,0,0,-2.17,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,NonTaxable,0,0
,,,,2024-05-31+02:45:26,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.04,,,WA,,,480330320,CALDWELL,ID,US,,130270060,130270060,ShipTo,State,ID,,,,,,,,,,,,,1.04,0.06,Tax,Sales and Use Tax,Taxable,0,17.29
,,,,2024-05-31+02:45:26,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,CALDWELL,ID,US,,130270060,130270060,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-05-31+02:45:26,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,CALDWELL,ID,US,,130270060,130270060,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-05-31+02:45:26,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,CALDWELL,ID,US,,130270060,130270060,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-02+10:45:34,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.54,,,WA,,,480330320,CHENEY,WA,US,,480630120,480630120,ShipTo,State,WA,,,,,,,,,,,,,1.12,0.065,Tax,Retail Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-02+10:45:34,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,CHENEY,WA,US,,480630120,480630120,ShipTo,City,CHENEY,,,,,,,,,,,,,0.28,0.016,Tax,Local Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-02+10:45:34,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,CHENEY,WA,US,,480630120,480630120,ShipTo,County,SPOKANE,,,,,,,,,,,,,0,0,Tax,Local Sales and Use Tax,NonTaxable,17.29,0
,,,,2024-06-02+10:45:34,2024-06-02+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,CHENEY,WA,US,,480630120,480630120,ShipTo,District,PUBLIC TRANSPORTATION BENEFIT AREA,,,,,,,,,,,,,0.14,0.008,Tax,Local Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-03+01:05:32,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.04,,,WA,,,480330320,LIVONIA,MI,US,,231631050,231631050,ShipTo,State,MI,,,,,,,,,,,,,1.04,0.06,Tax,Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-03+01:05:32,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,LIVONIA,MI,US,,231631050,231631050,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-03+01:05:32,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,LIVONIA,MI,US,,231631050,231631050,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-03+01:05:32,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,LIVONIA,MI,US,,231631050,231631050,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-02+23:37:20,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.12,,,OH,,,360350780,CANAL FULTON,OH,US,,361510000,361510000,ShipTo,State,OH,,,,,,,,,,,,,0.99,0.0575,Tax,Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-02+23:37:20,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,OH,,,360350780,CANAL FULTON,OH,US,,361510000,361510000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-02+23:37:20,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,OH,,,360350780,CANAL FULTON,OH,US,,361510000,361510000,ShipTo,County,STARK,,,,,,,,,,,,,0.09,0.005,Tax,Local Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-02+23:37:20,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,OH,,,360350780,CANAL FULTON,OH,US,,361510000,361510000,ShipTo,District,STARK AREA REGIONAL TRANSIT AUTHORITY,,,,,,,,,,,,,0.04,0.0025,Tax,Local Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-03+12:38:30,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.04,,,TX,,,444535425,ANN ARBOR,MI,US,,231610000,231610000,ShipTo,State,MI,,,,,,,,,,,,,1.04,0.06,Tax,Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-03+12:38:30,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,ANN ARBOR,MI,US,,231610000,231610000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-03+12:38:30,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,ANN ARBOR,MI,US,,231610000,231610000,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-03+12:38:30,2024-06-03+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,ANN ARBOR,MI,US,,231610000,231610000,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-05-30+01:48:31,2024-06-03+00:00,Amazon.com,,AFN,,,RETURN,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,-17.29,0,-1.76,,,WA,,,480330320,Bellevue,WA,US,,480330040,480330040,ShipTo,State,WA,,,,,,,,,,,,,-1.12,0.065,Tax,Retail Sales and Use Tax,Taxable,0,-17.29
,,,,2024-05-30+01:48:31,2024-06-03+00:00,Amazon.com,,AFN,,,RETURN,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,-17.29,,,,,WA,,,480330320,Bellevue,WA,US,,480330040,480330040,ShipTo,City,BELLEVUE,,,,,,,,,,,,,-0.4,0.023,Tax,Local Sales and Use Tax,Taxable,0,-17.29
,,,,2024-05-30+01:48:31,2024-06-03+00:00,Amazon.com,,AFN,,,RETURN,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,-17.29,,,,,WA,,,480330320,Bellevue,WA,US,,480330040,480330040,ShipTo,County,KING,,,,,,,,,,,,,0,0,Tax,Local Sales and Use Tax,NonTaxable,-17.29,0
,,,,2024-05-30+01:48:31,2024-06-03+00:00,Amazon.com,,AFN,,,RETURN,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,-17.29,,,,,WA,,,480330320,Bellevue,WA,US,,480330040,480330040,ShipTo,District,REGIONAL TRANSIT AUTHORITY,,,,,,,,,,,,,-0.24,0.014,Tax,Local Sales and Use Tax,Taxable,0,-17.29
,,,,2024-06-03+21:33:18,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.34,,,WA,,,480330320,TWENTYNINE PALMS,CA,US,,050717635,050717635,ShipTo,State,CA,,,,,,,,,,,,,1.03,0.06,Tax,Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-03+21:33:18,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,TWENTYNINE PALMS,CA,US,,050717635,050717635,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-03+21:33:18,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,TWENTYNINE PALMS,CA,US,,050717635,050717635,ShipTo,County,SAN BERNARDINO,,,,,,,,,,,,,0.22,0.0125,Tax,Local Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-03+21:33:18,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,TWENTYNINE PALMS,CA,US,,050717635,050717635,ShipTo,District,TRANSPORTATION AUTHORITY (SBER),,,,,,,,,,,,,0.09,0.005,Tax,Local Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-03+17:05:35,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.17,,,WA,,,480330320,NEWTON FALLS,OH,US,,361550000,361550000,ShipTo,State,OH,,,,,,,,,,,,,1,0.0575,Tax,Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-03+17:05:35,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,NEWTON FALLS,OH,US,,361550000,361550000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-03+17:05:35,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,NEWTON FALLS,OH,US,,361550000,361550000,ShipTo,County,TRUMBULL,,,,,,,,,,,,,0.17,0.01,Tax,Local Sales and Use Tax,Taxable,0,17.29
,,,,2024-06-03+17:05:35,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,WA,,,480330320,NEWTON FALLS,OH,US,,361550000,361550000,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,17.29,0
,,,,2024-06-04+02:53:45,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,0,1.58,,,TX,,,444535425,MANHATTAN,KS,US,,171610530,171610530,ShipTo,State,KS,,,,,,,,,,,,,1.12,0.065,Tax,Retailers/Sales and Compensating Tax,Taxable,0,17.29
,,,,2024-06-04+02:53:45,2024-06-04+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,17.29,FALSE,17.29,,,,,TX,,,444535425,MANHATTAN,KS,US,,171610530,171610530,ShipTo,City,MANHATTAN,,,,,,,,,,,,,0.34,0.0195,Tax,Local Retailers' Sales and Compensating Tax,Taxable,0,17.29
